initial_stock_price,volatility,option_price,probability
500,0.200000,357.630414,0.000012
500,0.200000,345.046005,0.000012
500,0.200000,306.289351,0.000012
500,0.200000,299.735480,0.000012
500,0.200000,342.943799,0.000012
500,0.200000,391.732499,0.000012
500,0.200000,379.508436,0.000012
500,0.200000,321.007012,0.000012
500,0.200000,341.178655,0.000012
500,0.200000,380.247978,0.000012
500,0.200000,349.770425,0.000012
500,0.200000,332.551405,0.000012
500,0.200000,362.015554,0.000012
500,0.200000,334.614805,0.000012
500,0.200000,348.305755,0.000012
500,0.200000,350.085312,0.000012
500,0.200000,344.640199,0.000012
500,0.200000,355.349697,0.000012
500,0.200000,393.937820,0.000012
500,0.200000,405.168434,0.000012
500,0.200000,355.340827,0.000012
500,0.200000,374.745210,0.000012
500,0.200000,393.941146,0.000012
500,0.200000,380.494123,0.000012
500,0.200000,319.038965,0.000012
500,0.200000,421.463858,0.000012
500,0.200000,341.634355,0.000012
500,0.200000,297.156507,0.000012
500,0.200000,405.208350,0.000012
500,0.200000,338.645142,0.000012
500,0.200000,341.481346,0.000012
500,0.200000,451.535606,0.000012
500,0.200000,331.372795,0.000012
500,0.200000,380.305634,0.000012
500,0.200000,332.580233,0.000012
500,0.200000,343.066871,0.000012
500,0.200000,348.498679,0.000012
500,0.200000,424.204709,0.000012
500,0.200000,364.173198,0.000012
500,0.200000,349.931195,0.000012
500,0.200000,330.260710,0.000012
500,0.200000,358.914356,0.000012
500,0.200000,349.965566,0.000012
500,0.200000,373.469029,0.000012
500,0.200000,338.644033,0.000012
500,0.200000,315.781433,0.000012
500,0.200000,340.941381,0.000012
500,0.200000,332.572472,0.000012
500,0.200000,313.815604,0.000012
500,0.200000,316.514322,0.000012
500,0.200000,357.020596,0.000012
500,0.200000,366.792085,0.000012
500,0.200000,358.874441,0.000012
500,0.200000,304.198233,0.000012
500,0.200000,363.101028,0.000012
500,0.200000,377.449472,0.000012
500,0.200000,396.839441,0.000012
500,0.200000,324.388725,0.000012
500,0.200000,321.690007,0.000012
500,0.200000,356.570441,0.000012
500,0.200000,339.899148,0.000012
500,0.200000,352.318352,0.000012
500,0.200000,335.142574,0.000012
500,0.200000,325.771347,0.000012
500,0.200000,333.778801,0.000012
500,0.200000,353.393847,0.000012
500,0.200000,332.117881,0.000012
500,0.200000,386.241927,0.000012
500,0.200000,370.836836,0.000012
500,0.200000,328.171809,0.000012
500,0.200000,363.232970,0.000012
500,0.200000,316.662896,0.000012
500,0.200000,377.496040,0.000012
500,0.200000,399.217728,0.000012
500,0.200000,360.738264,0.000012
500,0.200000,377.476082,0.000012
500,0.200000,361.076435,0.000012
500,0.200000,308.470279,0.000012
500,0.200000,332.052464,0.000012
500,0.200000,352.155364,0.000012
500,0.200000,397.682097,0.000012
500,0.200000,295.644161,0.000012
500,0.200000,330.603316,0.000012
500,0.200000,296.741832,0.000012
500,0.200000,367.283265,0.000012
500,0.200000,297.031218,0.000012
500,0.200000,412.695796,0.000012
500,0.200000,334.439621,0.000012
500,0.200000,414.919965,0.000012
500,0.200000,346.956396,0.000012
500,0.200000,337.870120,0.000012
500,0.200000,358.089440,0.000012
500,0.200000,354.701074,0.000012
500,0.200000,381.442111,0.000012
500,0.200000,382.530912,0.000012
500,0.200000,375.393834,0.000012
500,0.200000,397.540176,0.000012
500,0.200000,397.271856,0.000012
500,0.200000,309.840705,0.000012
500,0.200000,342.529123,0.000012
500,0.200000,343.545854,0.000012
500,0.200000,298.449320,0.000012
500,0.200000,321.750989,0.000012
500,0.200000,339.857015,0.000012
500,0.200000,330.067786,0.000012
500,0.200000,318.659770,0.000012
500,0.200000,398.371745,0.000012
500,0.200000,387.983786,0.000012
500,0.200000,367.573760,0.000012
500,0.200000,353.699865,0.000012
500,0.200000,383.577580,0.000012
500,0.200000,367.615893,0.000012
500,0.200000,357.199107,0.000012
500,0.200000,386.234165,0.000012
500,0.200000,402.683707,0.000012
500,0.200000,360.567515,0.000012
500,0.200000,330.010131,0.000012
500,0.200000,351.487892,0.000012
500,0.200000,334.409684,0.000012
500,0.200000,293.738205,0.000012
500,0.200000,320.372802,0.000012
500,0.200000,339.451209,0.000012
500,0.200000,279.401958,0.000012
500,0.200000,351.497870,0.000012
500,0.200000,317.200644,0.000012
500,0.200000,310.267577,0.000012
500,0.200000,366.959508,0.000012
500,0.200000,359.418841,0.000011
500,0.200000,348.487591,0.000011
500,0.200000,346.464107,0.000011
500,0.200000,397.567895,0.000011
500,0.200000,363.405937,0.000011
500,0.200000,406.848204,0.000011
500,0.200000,397.508022,0.000011
500,0.200000,319.119905,0.000011
500,0.200000,356.052650,0.000011
500,0.200000,342.393854,0.000011
500,0.200000,341.468041,0.000011
500,0.200000,311.225544,0.000011
500,0.200000,337.013049,0.000011
500,0.200000,296.441358,0.000011
500,0.200000,397.871695,0.000011
500,0.200000,357.037228,0.000011
500,0.200000,342.498078,0.000011
500,0.200000,379.530612,0.000011
500,0.200000,366.645729,0.000011
500,0.200000,332.667825,0.000011
500,0.200000,440.157526,0.000011
500,0.200000,337.816899,0.000011
500,0.200000,409.490375,0.000011
500,0.200000,337.036333,0.000011
500,0.200000,334.260002,0.000011
500,0.200000,428.987893,0.000011
500,0.200000,373.257256,0.000011
500,0.200000,359.498672,0.000011
500,0.200000,398.271957,0.000011
500,0.200000,316.116278,0.000011
500,0.200000,342.550189,0.000011
500,0.200000,358.936531,0.000011
500,0.200000,334.008314,0.000011
500,0.200000,366.557028,0.000011
500,0.200000,313.388732,0.000011
500,0.200000,322.512706,0.000011
500,0.200000,296.942517,0.000011
500,0.200000,342.482555,0.000011
500,0.200000,311.198934,0.000011
500,0.200000,346.362101,0.000011
500,0.200000,331.088953,0.000011
500,0.200000,392.993157,0.000011
500,0.200000,440.031128,0.000011
500,0.200000,342.440422,0.000011
500,0.200000,366.738865,0.000011
500,0.200000,284.504464,0.000011
500,0.200000,377.615786,0.000011
500,0.200000,341.400407,0.000011
500,0.200000,447.399937,0.000011
500,0.200000,328.532156,0.000011
500,0.200000,318.601006,0.000011
500,0.200000,289.784372,0.000011
500,0.200000,288.583587,0.000011
500,0.200000,289.789916,0.000011
500,0.200000,328.547678,0.000011
500,0.200000,348.479830,0.000011
500,0.200000,346.673662,0.000011
500,0.200000,366.874133,0.000011
500,0.200000,373.594319,0.000011
500,0.200000,378.738958,0.000011
500,0.200000,318.875978,0.000011
500,0.200000,347.368854,0.000011
500,0.200000,305.629640,0.000011
500,0.200000,338.044195,0.000011
500,0.200000,341.806212,0.000011
500,0.200000,359.282464,0.000011
500,0.200000,342.026855,0.000011
500,0.200000,305.292577,0.000011
500,0.200000,318.877087,0.000011
500,0.200000,367.447361,0.000011
500,0.200000,347.315633,0.000011
500,0.200000,367.837644,0.000011
500,0.200000,356.277728,0.000011
500,0.200000,316.414534,0.000011
500,0.200000,318.994615,0.000011
500,0.200000,301.934148,0.000011
500,0.200000,378.923012,0.000011
500,0.200000,356.337601,0.000011
500,0.200000,449.614128,0.000011
500,0.200000,348.423283,0.000011
500,0.200000,394.967856,0.000011
500,0.200000,378.548252,0.000011
500,0.200000,362.952454,0.000011
500,0.200000,349.063037,0.000011
500,0.200000,395.353704,0.000011
500,0.200000,373.770611,0.000011
500,0.200000,347.496361,0.000011
500,0.200000,330.888267,0.000011
500,0.200000,305.389039,0.000011
500,0.200000,311.520474,0.000011
500,0.200000,367.750052,0.000011
500,0.200000,367.721225,0.000011
500,0.200000,335.165858,0.000011
500,0.200000,318.960243,0.000011
500,0.200000,327.838073,0.000011
500,0.200000,362.875950,0.000011
500,0.200000,327.868009,0.000011
500,0.200000,316.452232,0.000011
500,0.200000,347.406552,0.000011
500,0.200000,395.860407,0.000011
500,0.200000,363.071092,0.000011
500,0.200000,367.876451,0.000011
500,0.200000,346.658140,0.000011
500,0.200000,316.341356,0.000011
500,0.200000,342.197604,0.000011
500,0.200000,316.744944,0.000011
500,0.200000,328.187332,0.000011
500,0.200000,335.304452,0.000011
500,0.200000,296.823880,0.000011
500,0.200000,337.897839,0.000011
500,0.200000,377.829776,0.000011
500,0.200000,397.081150,0.000011
500,0.200000,289.042613,0.000011
500,0.200000,332.708849,0.000011
500,0.200000,377.707813,0.000011
500,0.200000,328.321491,0.000011
500,0.200000,334.986239,0.000011
500,0.200000,330.641014,0.000011
500,0.200000,289.636907,0.000011
500,0.200000,334.970716,0.000011
500,0.200000,316.885756,0.000011
500,0.200000,347.007398,0.000011
500,0.200000,363.209686,0.000011
500,0.200000,348.212619,0.000011
500,0.200000,316.350226,0.000011
500,0.200000,394.302601,0.000011
500,0.200000,333.382974,0.000011
500,0.200000,408.683199,0.000011
500,0.200000,378.932991,0.000011
500,0.200000,327.512098,0.000011
500,0.200000,318.805017,0.000011
500,0.200000,378.949622,0.000011
500,0.200000,425.254703,0.000011
500,0.200000,283.713919,0.000011
500,0.200000,356.638075,0.000011
500,0.200000,293.528650,0.000011
500,0.200000,305.126264,0.000011
500,0.200000,347.040661,0.000011
500,0.200000,363.197490,0.000011
500,0.200000,396.358239,0.000011
500,0.200000,367.968478,0.000011
500,0.200000,338.236010,0.000011
500,0.200000,341.868303,0.000011
500,0.200000,331.390535,0.000011
500,0.200000,355.803180,0.000011
500,0.200000,320.080089,0.000011
500,0.200000,370.555211,0.000011
500,0.200000,415.519804,0.000011
500,0.200000,386.391609,0.000011
500,0.200000,308.465844,0.000011
500,0.200000,386.262993,0.000011
500,0.200000,382.115128,0.000011
500,0.200000,325.257992,0.000011
500,0.200000,372.052035,0.000011
500,0.200000,324.125949,0.000011
500,0.200000,382.258157,0.000011
500,0.200000,339.055382,0.000011
500,0.200000,360.992169,0.000011
500,0.200000,385.999109,0.000011
500,0.200000,413.087188,0.000011
500,0.200000,416.987800,0.000011
500,0.200000,314.996432,0.000011
500,0.200000,385.887124,0.000011
500,0.200000,382.331336,0.000011
500,0.200000,360.936731,0.000011
500,0.200000,332.332980,0.000011
500,0.200000,336.522978,0.000011
500,0.200000,336.182589,0.000011
500,0.200000,325.120506,0.000011
500,0.200000,435.764625,0.000011
500,0.200000,336.198112,0.000011
500,0.200000,413.426468,0.000011
500,0.200000,339.835948,0.000011
500,0.200000,339.833731,0.000011
500,0.200000,324.020617,0.000011
500,0.200000,381.887832,0.000011
500,0.200000,351.889262,0.000011
500,0.200000,386.672125,0.000011
500,0.200000,423.347639,0.000011
500,0.200000,331.730924,0.000011
500,0.200000,340.267256,0.000011
500,0.200000,415.805863,0.000011
500,0.200000,323.905306,0.000011
500,0.200000,421.739939,0.000011
500,0.200000,315.255881,0.000011
500,0.200000,332.428333,0.000011
500,0.200000,351.532242,0.000011
500,0.200000,323.925264,0.000011
500,0.200000,325.549595,0.000011
500,0.200000,300.752211,0.000011
500,0.200000,331.785253,0.000011
500,0.200000,360.043072,0.000011
500,0.200000,351.667510,0.000011
500,0.200000,361.270468,0.000011
500,0.200000,336.599482,0.000011
500,0.200000,354.657832,0.000011
500,0.200000,315.188247,0.000011
500,0.200000,387.009188,0.000011
500,0.200000,333.773257,0.000011
500,0.200000,333.766604,0.000011
500,0.200000,338.945615,0.000011
500,0.200000,386.804067,0.000011
500,0.200000,361.171788,0.000011
500,0.200000,386.699844,0.000011
500,0.200000,354.572458,0.000011
500,0.200000,435.632683,0.000011
500,0.200000,352.628804,0.000011
500,0.200000,339.772749,0.000011
500,0.200000,371.682819,0.000011
500,0.200000,360.648454,0.000011
500,0.200000,384.170766,0.000011
500,0.200000,336.333380,0.000011
500,0.200000,309.233105,0.000011
500,0.200000,371.347974,0.000011
500,0.200000,339.522170,0.000011
500,0.200000,314.528536,0.000011
500,0.200000,384.115328,0.000011
500,0.200000,353.407153,0.000011
500,0.200000,309.320697,0.000011
500,0.200000,324.632652,0.000011
500,0.200000,339.328137,0.000011
500,0.200000,277.153395,0.000011
500,0.200000,383.300390,0.000011
500,0.200000,371.437783,0.000011
500,0.200000,309.366156,0.000011
500,0.200000,298.546891,0.000011
500,0.200000,383.778265,0.000011
500,0.200000,277.399540,0.000011
500,0.200000,309.427138,0.000011
500,0.200000,320.399412,0.000011
500,0.200000,434.998473,0.000011
500,0.200000,332.186624,0.000011
500,0.200000,332.182189,0.000011
500,0.200000,414.644993,0.000011
500,0.200000,298.533586,0.000011
500,0.200000,383.568710,0.000011
500,0.200000,414.191511,0.000011
500,0.200000,353.281863,0.000011
500,0.200000,352.769616,0.000011
500,0.200000,360.663977,0.000011
500,0.200000,332.269780,0.000011
500,0.200000,384.953549,0.000011
500,0.200000,384.945788,0.000011
500,0.200000,320.245294,0.000011
500,0.200000,384.785018,0.000011
500,0.200000,309.773070,0.000011
500,0.200000,462.256192,0.000011
500,0.200000,384.698535,0.000011
500,0.200000,384.685230,0.000011
500,0.200000,382.912325,0.000011
500,0.200000,332.028071,0.000011
500,0.200000,353.036827,0.000011
500,0.200000,371.151724,0.000011
500,0.200000,384.585442,0.000011
500,0.200000,371.765976,0.000011
500,0.200000,353.078960,0.000011
500,0.200000,413.863319,0.000011
500,0.200000,324.864382,0.000011
500,0.200000,353.939357,0.000011
500,0.200000,324.852186,0.000011
500,0.200000,384.442412,0.000011
500,0.200000,371.723843,0.000011
500,0.200000,414.922183,0.000011
500,0.200000,383.090835,0.000011
500,0.200000,353.891680,0.000011
500,0.200000,383.130750,0.000011
500,0.200000,353.256361,0.000011
500,0.200000,381.517507,0.000011
500,0.200000,308.045625,0.000011
500,0.200000,298.310725,0.000011
500,0.200000,335.599382,0.000011
500,0.200000,391.026220,0.000011
500,0.200000,391.009588,0.000011
500,0.200000,368.928663,0.000011
500,0.200000,301.289959,0.000011
500,0.200000,380.246870,0.000011
500,0.200000,306.816012,0.000011
500,0.200000,332.590212,0.000011
500,0.200000,380.281241,0.000011
500,0.200000,326.633961,0.000011
500,0.200000,319.424813,0.000011
500,0.200000,326.589611,0.000011
500,0.200000,390.619305,0.000011
500,0.200000,340.969100,0.000011
500,0.200000,390.570520,0.000011
500,0.200000,362.055469,0.000011
500,0.200000,349.987741,0.000011
500,0.200000,313.986353,0.000011
500,0.200000,410.544804,0.000011
500,0.200000,410.554783,0.000011
500,0.200000,326.531955,0.000011
500,0.200000,319.485795,0.000011
500,0.200000,361.993378,0.000011
500,0.200000,315.738191,0.000011
500,0.200000,323.542742,0.000011
500,0.200000,333.478327,0.000011
500,0.200000,355.313108,0.000011
500,0.200000,336.693727,0.000011
500,0.200000,338.587486,0.000011
500,0.200000,416.685109,0.000011
500,0.200000,361.945702,0.000011
500,0.200000,355.528208,0.000011
500,0.200000,368.530618,0.000011
500,0.200000,349.143976,0.000011
500,0.200000,379.739058,0.000011
500,0.200000,362.372574,0.000011
500,0.200000,355.768808,0.000011
500,0.200000,335.523987,0.000011
500,0.200000,296.253978,0.000011
500,0.200000,316.038665,0.000011
500,0.200000,336.821234,0.000011
500,0.200000,379.806692,0.000011
500,0.200000,391.795698,0.000011
500,0.200000,341.219679,0.000011
500,0.200000,391.755783,0.000011
500,0.200000,391.633819,0.000011
500,0.200000,424.532902,0.000011
500,0.200000,333.432868,0.000011
500,0.200000,336.804603,0.000011
500,0.200000,416.821486,0.000011
500,0.200000,410.091322,0.000011
500,0.200000,294.856942,0.000011
500,0.200000,298.757555,0.000011
500,0.200000,349.587479,0.000011
500,0.200000,355.590298,0.000011
500,0.200000,299.770960,0.000011
500,0.200000,326.768121,0.000011
500,0.200000,368.802264,0.000011
500,0.200000,380.138211,0.000011
500,0.200000,369.253529,0.000011
500,0.200000,350.205058,0.000011
500,0.200000,370.078445,0.000011
500,0.200000,332.498185,0.000011
500,0.200000,355.017070,0.000011
500,0.200000,350.925751,0.000011
500,0.200000,388.583625,0.000011
500,0.200000,350.935730,0.000011
500,0.200000,416.050899,0.000011
500,0.200000,314.148231,0.000011
500,0.200000,351.008908,0.000011
500,0.200000,323.773364,0.000011
500,0.200000,314.154884,0.000011
500,0.200000,340.462397,0.000011
500,0.200000,354.927260,0.000011
500,0.200000,331.638897,0.000011
500,0.200000,338.831413,0.000011
500,0.200000,361.508851,0.000011
500,0.200000,307.847157,0.000011
500,0.200000,369.977548,0.000011
500,0.200000,351.190744,0.000011
500,0.200000,340.414720,0.000011
500,0.200000,381.431024,0.000011
500,0.200000,269.848894,0.000011
500,0.200000,307.910356,0.000011
500,0.200000,388.005962,0.000011
500,0.200000,320.730931,0.000011
500,0.200000,387.959394,0.000011
500,0.200000,331.678812,0.000011
500,0.200000,320.728713,0.000011
500,0.200000,335.945315,0.000011
500,0.200000,411.550448,0.000011
500,0.200000,323.740101,0.000011
500,0.200000,355.248800,0.000011
500,0.200000,326.015274,0.000011
500,0.200000,301.170213,0.000011
500,0.200000,350.212819,0.000011
500,0.200000,350.225016,0.000011
500,0.200000,307.186337,0.000011
500,0.200000,340.816091,0.000011
500,0.200000,350.299302,0.000011
500,0.200000,389.812129,0.000011
500,0.200000,350.318151,0.000011
500,0.200000,355.181166,0.000011
500,0.200000,323.619247,0.000011
500,0.200000,319.588909,0.000011
500,0.200000,372.749445,0.000011
500,0.200000,437.180510,0.000011
500,0.200000,319.611085,0.000011
500,0.200000,380.796814,0.000011
500,0.200000,326.159412,0.000011
500,0.200000,326.150542,0.000011
500,0.200000,295.951287,0.000011
500,0.200000,389.119155,0.000011
500,0.200000,355.065855,0.000011
500,0.200000,307.502333,0.000011
500,0.200000,350.695129,0.000011
500,0.200000,336.663790,0.000011
500,0.200000,319.683154,0.000011
500,0.200000,326.045210,0.000011
500,0.200000,350.772742,0.000011
500,0.200000,314.117186,0.000011
500,0.200000,377.259874,0.000011
500,0.200000,393.170559,0.000011
500,0.200000,329.058816,0.000011
500,0.200000,444.935167,0.000011
500,0.200000,345.737870,0.000011
500,0.200000,337.090662,0.000011
500,0.200000,374.445845,0.000011
500,0.200000,329.177453,0.000011
500,0.200000,345.264430,0.000011
500,0.200000,400.141323,0.000011
500,0.200000,328.811563,0.000011
500,0.200000,303.834560,0.000011
500,0.200000,287.198747,0.000011
500,0.200000,364.894999,0.000011
500,0.200000,337.772549,0.000011
500,0.200000,345.017177,0.000011
500,0.200000,285.556676,0.000011
500,0.200000,321.803100,0.000011
500,0.200000,364.604505,0.000011
500,0.200000,358.286799,0.000011
500,0.200000,366.019280,0.000011
500,0.200000,377.081364,0.000011
500,0.200000,443.164479,0.000011
500,0.200000,342.897231,0.000011
500,0.200000,364.790776,0.000011
500,0.200000,375.938234,0.000011
500,0.200000,334.511690,0.000011
500,0.200000,303.393274,0.000011
500,0.200000,445.286643,0.000011
500,0.200000,313.323315,0.000011
500,0.200000,406.198471,0.000011
500,0.200000,294.400134,0.000011
500,0.200000,405.616373,0.000011
500,0.200000,375.749745,0.000011
500,0.200000,333.282077,0.000011
500,0.200000,337.210408,0.000011
500,0.200000,285.787298,0.000011
500,0.200000,358.080570,0.000011
500,0.200000,375.264109,0.000011
500,0.200000,343.209901,0.000011
500,0.200000,328.793823,0.000011
500,0.200000,365.790876,0.000011
500,0.200000,333.181180,0.000011
500,0.200000,303.856735,0.000011
500,0.200000,343.431652,0.000011
500,0.200000,418.960281,0.000011
500,0.200000,376.454915,0.000011
500,0.200000,312.865398,0.000011
500,0.200000,375.521341,0.000011
500,0.200000,375.518015,0.000011
500,0.200000,401.864334,0.000011
500,0.200000,358.386587,0.000011
500,0.200000,364.135500,0.000011
500,0.200000,329.283894,0.000011
500,0.200000,404.550856,0.000011
500,0.200000,287.248641,0.000011
500,0.200000,303.730337,0.000011
500,0.200000,418.821687,0.000011
500,0.200000,312.903096,0.000011
500,0.200000,345.479529,0.000011
500,0.200000,317.699585,0.000011
500,0.200000,442.825199,0.000011
500,0.200000,288.022555,0.000011
500,0.200000,312.500616,0.000011
500,0.200000,328.951266,0.000011
500,0.200000,294.053092,0.000011
500,0.200000,374.356036,0.000011
500,0.200000,329.371486,0.000011
500,0.200000,299.338544,0.000011
500,0.200000,287.067914,0.000011
500,0.200000,330.261819,0.000011
500,0.200000,366.175615,0.000011
500,0.200000,405.372446,0.000011
500,0.200000,358.841178,0.000011
500,0.200000,377.025926,0.000011
500,0.200000,364.236397,0.000011
500,0.200000,312.784459,0.000011
500,0.200000,334.318766,0.000011
500,0.200000,345.344261,0.000011
500,0.200000,365.449379,0.000011
500,0.200000,376.025826,0.000011
500,0.200000,358.690387,0.000011
500,0.200000,312.980709,0.000011
500,0.200000,406.051006,0.000011
500,0.200000,358.689278,0.000011
500,0.200000,366.075827,0.000011
500,0.200000,345.385285,0.000011
500,0.200000,302.362129,0.000011
500,0.200000,401.764546,0.000011
500,0.200000,358.491919,0.000011
500,0.200000,399.289797,0.000011
500,0.200000,376.801957,0.000011
500,0.200000,304.223734,0.000011
500,0.200000,337.227040,0.000011
500,0.200000,328.870327,0.000011
500,0.200000,365.939450,0.000011
500,0.200000,357.755703,0.000011
500,0.200000,365.895100,0.000011
500,0.200000,365.900643,0.000011
500,0.200000,343.245381,0.000011
500,0.200000,432.299755,0.000011
500,0.200000,365.319654,0.000011
500,0.200000,364.013536,0.000011
500,0.200000,357.586063,0.000011
500,0.200000,297.673189,0.000011
500,0.200000,406.273867,0.000011
500,0.200000,366.488285,0.000011
500,0.200000,302.712496,0.000011
500,0.200000,322.233298,0.000011
500,0.200000,337.392245,0.000011
500,0.200000,313.038364,0.000011
500,0.200000,364.360578,0.000011
500,0.200000,405.586436,0.000011
500,0.200000,376.652274,0.000011
500,0.200000,374.978049,0.000011
500,0.200000,402.962005,0.000011
500,0.200000,366.504917,0.000011
500,0.200000,345.173512,0.000011
500,0.200000,365.830792,0.000011
500,0.200000,364.702075,0.000011
500,0.200000,302.268993,0.000011
500,0.200000,343.542528,0.000011
500,0.200000,337.192668,0.000011
500,0.200000,329.605434,0.000011
500,0.200000,358.899942,0.000011
500,0.200000,299.375133,0.000011
500,0.200000,303.880019,0.000011
500,0.200000,345.218971,0.000011
500,0.200000,364.707619,0.000011
500,0.200000,413.414271,0.000010
500,0.200000,372.954565,0.000010
500,0.200000,344.866386,0.000010
500,0.200000,306.719550,0.000010
500,0.200000,320.947139,0.000010
500,0.200000,287.112264,0.000010
500,0.200000,405.350271,0.000010
500,0.200000,359.658333,0.000010
500,0.200000,386.710932,0.000010
500,0.200000,301.526125,0.000010
500,0.200000,333.516025,0.000010
500,0.200000,341.068888,0.000010
500,0.200000,400.488365,0.000010
500,0.200000,352.531233,0.000010
500,0.200000,380.163713,0.000010
500,0.200000,382.702770,0.000010
500,0.200000,337.128360,0.000010
500,0.200000,333.692318,0.000010
500,0.200000,310.814195,0.000010
500,0.200000,410.188893,0.000010
500,0.200000,308.748578,0.000010
500,0.200000,368.372066,0.000010
500,0.200000,308.754121,0.000010
500,0.200000,373.198492,0.000010
500,0.200000,368.841071,0.000010
500,0.200000,330.287320,0.000010
500,0.200000,359.617309,0.000010
500,0.200000,355.572558,0.000010
500,0.200000,306.319288,0.000010
500,0.200000,331.712075,0.000010
500,0.200000,339.841492,0.000010
500,0.200000,355.576993,0.000010
500,0.200000,357.689178,0.000010
500,0.200000,312.479550,0.000010
500,0.200000,358.688169,0.000010
500,0.200000,314.865598,0.000010
500,0.200000,333.442847,0.000010
500,0.200000,329.230673,0.000010
500,0.200000,373.003350,0.000010
500,0.200000,306.677417,0.000010
500,0.200000,333.956202,0.000010
500,0.200000,310.843022,0.000010
500,0.200000,415.828039,0.000010
500,0.200000,344.939564,0.000010
500,0.200000,337.607344,0.000010
500,0.200000,355.561470,0.000010
500,0.200000,335.592730,0.000010
500,0.200000,376.361780,0.000010
500,0.200000,355.539295,0.000010
500,0.200000,413.423141,0.000010
500,0.200000,355.538186,0.000010
500,0.200000,374.517914,0.000010
500,0.200000,348.952161,0.000010
500,0.200000,281.893338,0.000010
500,0.200000,359.639484,0.000010
500,0.200000,368.835527,0.000010
500,0.200000,320.951574,0.000010
500,0.200000,364.531327,0.000010
500,0.200000,324.264544,0.000010
500,0.200000,324.199127,0.000010
500,0.200000,306.771661,0.000010
500,0.200000,331.987047,0.000010
500,0.200000,298.137759,0.000010
500,0.200000,349.887953,0.000010
500,0.200000,362.082079,0.000010
500,0.200000,410.431711,0.000010
500,0.200000,333.761061,0.000010
500,0.200000,355.400700,0.000010
500,0.200000,339.902474,0.000010
500,0.200000,403.312373,0.000010
500,0.200000,374.662053,0.000010
500,0.200000,344.229958,0.000010
500,0.200000,375.455924,0.000010
500,0.200000,424.256821,0.000010
500,0.200000,433.819863,0.000010
500,0.200000,349.843603,0.000010
500,0.200000,321.452733,0.000010
500,0.200000,392.559633,0.000010
500,0.200000,349.903476,0.000010
500,0.200000,365.000331,0.000010
500,0.200000,333.555940,0.000010
500,0.200000,361.405736,0.000010
500,0.200000,329.350419,0.000010
500,0.200000,362.501190,0.000010
500,0.200000,329.348202,0.000010
500,0.200000,326.570762,0.000010
500,0.200000,359.467626,0.000010
500,0.200000,359.956589,0.000010
500,0.200000,376.294146,0.000010
500,0.200000,355.916273,0.000010
500,0.200000,390.593804,0.000010
500,0.200000,390.604891,0.000010
500,0.200000,349.914563,0.000010
500,0.200000,315.816913,0.000010
500,0.200000,326.617330,0.000010
500,0.200000,271.266996,0.000010
500,0.200000,370.855685,0.000010
500,0.200000,354.247591,0.000010
500,0.200000,354.248700,0.000010
500,0.200000,355.905185,0.000010
500,0.200000,401.067137,0.000010
500,0.200000,306.807141,0.000010
500,0.200000,329.290546,0.000010
500,0.200000,294.253778,0.000010
500,0.200000,387.715467,0.000010
500,0.200000,321.846342,0.000010
500,0.200000,391.306736,0.000010
500,0.200000,313.948655,0.000010
500,0.200000,291.202474,0.000010
500,0.200000,362.483450,0.000010
500,0.200000,332.594647,0.000010
500,0.200000,391.000718,0.000010
500,0.200000,430.862804,0.000010
500,0.200000,348.917789,0.000010
500,0.200000,413.297852,0.000010
500,0.200000,437.633992,0.000010
500,0.200000,405.315899,0.000010
500,0.200000,379.511763,0.000010
500,0.200000,401.124792,0.000010
500,0.200000,387.763143,0.000010
500,0.200000,351.360384,0.000010
500,0.200000,390.765661,0.000010
500,0.200000,355.468335,0.000010
500,0.200000,382.413384,0.000010
500,0.200000,364.523565,0.000010
500,0.200000,341.003471,0.000010
500,0.200000,401.085986,0.000010
500,0.200000,321.087951,0.000010
500,0.200000,326.678311,0.000010
500,0.200000,337.131686,0.000010
500,0.200000,349.559761,0.000010
500,0.200000,343.399498,0.000010
500,0.200000,354.208785,0.000010
500,0.200000,309.861771,0.000010
500,0.200000,391.842266,0.000010
500,0.200000,385.236283,0.000010
500,0.200000,293.945543,0.000010
500,0.200000,391.874420,0.000010
500,0.200000,385.235174,0.000010
500,0.200000,349.046405,0.000010
500,0.200000,368.462984,0.000010
500,0.200000,357.599368,0.000010
500,0.200000,355.753286,0.000010
500,0.200000,345.043787,0.000010
500,0.200000,392.236984,0.000010
500,0.200000,332.653411,0.000010
500,0.200000,332.286412,0.000010
500,0.200000,391.934293,0.000010
500,0.200000,355.742198,0.000010
500,0.200000,329.171909,0.000010
500,0.200000,295.104195,0.000010
500,0.200000,333.569245,0.000010
500,0.200000,355.858618,0.000010
500,0.200000,354.161108,0.000010
500,0.200000,391.766870,0.000010
500,0.200000,338.408976,0.000010
500,0.200000,362.338202,0.000010
500,0.200000,293.971044,0.000010
500,0.200000,332.662281,0.000010
500,0.200000,362.345964,0.000010
500,0.200000,391.781284,0.000010
500,0.200000,294.254886,0.000010
500,0.200000,285.821669,0.000010
500,0.200000,319.291762,0.000010
500,0.200000,400.683506,0.000010
500,0.200000,461.670768,0.000010
500,0.200000,312.431873,0.000010
500,0.200000,400.536041,0.000010
500,0.200000,403.336765,0.000010
500,0.200000,345.078159,0.000010
500,0.200000,403.424357,0.000010
500,0.200000,333.416237,0.000010
500,0.200000,330.319474,0.000010
500,0.200000,379.692490,0.000010
500,0.200000,392.056256,0.000010
